"client_id","nombre_app","institucion"
"6b126cf845144893948ee9b46d043a5f",DOM Digital,Municipalidad de Tome
"0b02bcb195c44928b02cb9d6e08b50f1",Declaración No Conflicto,Dirección de Vialidad
cee98b6d669c4f7c9bde634407658c31,ATG Sernageomin,Servicio Nacional de Geología y Minería
d6aaaa2099844868bb6a77f7e9567c91,Portal de Atención Ciudadana,Subsecretaría del Trabajo
fa5ba41e22994a85a61679c50c4256c7,Formación Continua ACE,Agencia de Calidad de la Educación
a0fe946309f8462694add129b5ba4435,Sistemas de Gestión Energética,Subsecretaría de Energía
c159dd12a04d43f7875c0d2454578af2,Gestor APS,Municipalidad de Santiago
df99c76de49b4375b9d83b9198e510b8,Portal Municipal Río Claro,Municipalidad de Río Claro
"6aa8a534e36b497f8a29c0ebf5f4ef50",Gestor documental ZeCeroPapel,Municipalidad de Vichuquén
"5cb622f7d39d4c06aa879b224170b552",Intranet Rio Claro,Municipalidad de Río Claro
"35e5b458a8dd422a8d105dd26f27ca38",OIRS PADRE LAS CASAS,Municipalidad de Padre Las Casas
dd7629fec91f4599b3cf8c0dd0b984ac,Sucursal Virtual FONASA,Fondo Nacional de Salud
"6288c3b63bab4541826c680930a0111e",Municipalidad de Coronel - Simple,Municipalidad de Coronel
"1f1e9708d7004f8c838ab1eba1d8460a",chanco.powerdocs.cl,Municipalidad de Chanco
"3d639e0a581e4afbbc3976eed669f5c6",Mi Portal de Emprendimiento,Subsecretaría de Evaluación Social
"12fbf29cc3ab474a8d3a1b2357dbb20b",Ventanilla OIRS Quilicura,Municipalidad de Quilicura
d410eee7fc814702af4ec62c1a64eefa,Sitio de Capacitación UAF,Unidad de Análisis Financiero
"495c261c0f484bd08e232f7358452c4d",undefinedCMF,Comisión para el Mercado Financiero
"5492b6e4db6948aca469c21d05b18721",Ley del Lobby,Comisión para la Integridad PÚblica y Transparencia
"1d743609a5f44a34a6d4c0045557d149",ZeCeroPapel,Municipalidad de Nueva Imperial
f6aab18a7d0947f08867efae57e7d5b4,ZeCeroPapel,Dirección de Previsión de Carabineros de Chile
e14510f75a2a488c98edf1c88b445540,Academia INE,Instituto Nacional de Estadísticas
"4dba7cd069114919ad0b914d1ea78893",Gestor Recinto Deportivo,Municipalidad de Lo Barnechea
"40a3d8a9635d47bba8dd5b80ece46b3d",SITIA Evidencias,Subsecretaría de Prevención del Delito
"680ff70fb0fd48f2881e01d9a870db45",Trámites MINDEP,Subsecretaría del Deporte
"5e67ff1ca7f447beafc1284e8f8021c3",Mamíferos Marinos,Subsecretaría de Pesca y Acuicultura
"0e5c527472594de2a18f9499458695a8",Sistema Gestion de Horas CMIM,Servicio de Salud Metropolitano Sur
c5f58b408cee4b0ebf0cec74532175e1,Mandatarios Digitales,Servicio de Impuestos Internos
cb5950c1b7934f18adc82d161da640ec,licitaciones,Fondo de Solidaridad e Inversión Social
bba1695dcf51463088d96fa6e93a4a63,Sistema de Violencia de Género,Subsecretaría de la Mujer y la Equidad de Género
"64e1a053d6f44ff89eae1e4c321a6392",Fonasa,Fondo Nacional de Salud
e10304f95c2b40738695563eb9b8662c,SISTEMA DE ATENCIÓN DE CONSULTA,Comisión Administradora del Sistema de Créditos para Estudios Superiores
"9a8b89a81b6a4af6a344229958ea3cdf",Registros Ley 19862,Subsecretaría de Hacienda
"1e801411cdbd40aa92ad0dfc09000f69",Intranet Navidad,Municipalidad de Navidad
"9bc53cf8cf2249cb8eedb7f048f1a6bc",Ceropapel,Subsecretaría de Pesca y Acuicultura
