servicio_a,servicio_b,soporte_co_ocurrencia,n_a_antes_b,n_b_antes_a,direccion_dominante,frac_direccion_dominante,clasificacion,nombre_a,nombre_b
64b50202d6b74bfcb78c7342823e0f4f,dd7629fec91f4599b3cf8c0dd0b984ac,6,5,1,64b50202d6b74bfcb78c7342823e0f4f->dd7629fec91f4599b3cf8c0dd0b984ac,0.8333,mixto,Cesantía - Comisión Administradora de Sistema de Créditos para Estudios Superiores,Sucursal Virtual FONASA - Fondo Nacional de Salud
52449c34bb1e47fe81802bf322dae8ee,67eb30db49f240b08ab2b3f422f92cdf,6,1,5,67eb30db49f240b08ab2b3f422f92cdf->52449c34bb1e47fe81802bf322dae8ee,0.8333,mixto,bcm2.sii.cl - Servicio de Impuestos Internos,Portal MiDT - Dirección del Trabajo
006b85a984e94ce88ddb035ec01b2d70,ed07316d9d6344a9ab11e8a41fdc413a,6,2,4,ed07316d9d6344a9ab11e8a41fdc413a->006b85a984e94ce88ddb035ec01b2d70,0.6667,mixto,006b85a984e94ce88ddb035ec01b2d70,NEXTEO - Subsecretaría de Transportes
478deb22cecd489eb3ed2dcc954a975b,67339e06f4b44f78994ff4785178807a,6,3,3,478deb22cecd489eb3ed2dcc954a975b->67339e06f4b44f78994ff4785178807a,0.5,mixto,Portal Vecino - Municipalidad de Providencia,Mercado+Público - Dirección de Compras y Contratación Pública
123,279bdc4889564edba8ec3d808a74db1a,6,0,6,279bdc4889564edba8ec3d808a74db1a->123,1.0,consistente,Registro Civil - SRCeI,docdigital - docdigital
2549b51828ce40af920a932dd2102217,585115d181ea4a77bf361f06a32100ea,6,4,2,2549b51828ce40af920a932dd2102217->585115d181ea4a77bf361f06a32100ea,0.6667,mixto,undefined - Servicio de Impuestos Internos,Senda Moodle - Servicio Nacional de Prevención y Rehabilitación del Consumo de Drogas y Alcohol
361255d70c09499891fecebec813f51a,67339e06f4b44f78994ff4785178807a,6,1,5,67339e06f4b44f78994ff4785178807a->361255d70c09499891fecebec813f51a,0.8333,mixto,Sobrepeso y/o Sobredimensión - Dirección de Vialidad,Mercado+Público - Dirección de Compras y Contratación Pública
eb6b584fde4141aea5dafddee3e7ad4e,ffaec74bfd414f8394bab077a989e27f,6,3,3,eb6b584fde4141aea5dafddee3e7ad4e->ffaec74bfd414f8394bab077a989e27f,0.5,mixto,Listado de trámites digitales - Subsecretaría de Educación,miChileAtiende - Instituto de Previsión Social
495c261c0f484bd08e232f7358452c4d,dcd0b6134a8846c1ac7171f8530945ab,6,3,3,495c261c0f484bd08e232f7358452c4d->dcd0b6134a8846c1ac7171f8530945ab,0.5,mixto,undefined - Comisión para el Mercado Financiero,Identidad Única - Ministerio de Vivienda y Urbanismo - Subsecretaría de Vivienda y Urbanismo
0de46482bc4d409c86f652534e4b47eb,347178b052294153af290d6a84589868,6,4,2,0de46482bc4d409c86f652534e4b47eb->347178b052294153af290d6a84589868,0.6667,mixto,documentos - cyberdocs - Servicio Nacional del Patrimonio Cultural,Mi Fiscalía en Línea - Ministerio Público
95b7bf6083634811b6ec1552e2ed5fad,dd7629fec91f4599b3cf8c0dd0b984ac,6,5,1,95b7bf6083634811b6ec1552e2ed5fad->dd7629fec91f4599b3cf8c0dd0b984ac,0.8333,mixto,Gestión Telesalud - Subsecretaría de Redes Asistenciales,Sucursal Virtual FONASA - Fondo Nacional de Salud
0f33ab6447034fe49d1629353a119e47,cd40ad229df147389504190c71de61f5,6,4,2,0f33ab6447034fe49d1629353a119e47->cd40ad229df147389504190c71de61f5,0.6667,mixto,Superintendencia en Línea - Mi Portal - Superintendencia de Seguridad Social,Sistema de Acceso Unico - Instituto de Desarrollo Agropecuario
478deb22cecd489eb3ed2dcc954a975b,94d27864f86d422faa68efccb908cc34,6,4,2,478deb22cecd489eb3ed2dcc954a975b->94d27864f86d422faa68efccb908cc34,0.6667,mixto,Portal Vecino - Municipalidad de Providencia,94d27864f86d422faa68efccb908cc34
5aa6e3bc0b7f4c63b247ac04ca400129,b972e814004e4624a566f308901cca7c,6,2,4,b972e814004e4624a566f308901cca7c->5aa6e3bc0b7f4c63b247ac04ca400129,0.6667,mixto,Sistema de Auditoría Interna - Contraloría General de la República,DocDigital Versión 3 - Subsecretaría General de la Presidencia de la República
3d6941a46f8b4441973872f1f209bdec,e8dde9d26979498786c6ba5a82f70ad3,6,4,2,3d6941a46f8b4441973872f1f209bdec->e8dde9d26979498786c6ba5a82f70ad3,0.6667,mixto,Devolución de Pagos en excesos - Fondo Nacional de Salud,"undefined - Sociedad Administradora de Fondos de Cesantía de Chile II S.A., AFC Chile"
1bb1657eb2eb43808f0529810258aa3b,2ff516ac74a44ebfa3a522adbde28a0f,6,6,0,1bb1657eb2eb43808f0529810258aa3b->2ff516ac74a44ebfa3a522adbde28a0f,1.0,consistente,Autenticación Sistemas DPP - Defensoría Penal Pública,E-Sign ClaveÚnica - ESIGN S.A.
0335e32e61b248ae8ab98cb955f915dd,94d27864f86d422faa68efccb908cc34,6,5,1,0335e32e61b248ae8ab98cb955f915dd->94d27864f86d422faa68efccb908cc34,0.8333,mixto,Sistema de ambiente de Clientes - Central de Abastecimiento del Sistema Nacional de Servicios de Salud,94d27864f86d422faa68efccb908cc34
2549b51828ce40af920a932dd2102217,ef7f52e241e04cc69c0fad85a88599bc,6,4,2,2549b51828ce40af920a932dd2102217->ef7f52e241e04cc69c0fad85a88599bc,0.6667,mixto,undefined - Servicio de Impuestos Internos,Autenticación SII - Servicio de Impuestos Internos (CERT)
1ad6835586034de0b29f4a402b182c6c,d74a389b77734996ba37fa61a0d08341,6,0,6,d74a389b77734996ba37fa61a0d08341->1ad6835586034de0b29f4a402b182c6c,1.0,consistente,Comisaría Virtual 2 - Carabineros de Chile,DECLARACION JURADA - Servicio Agrícola y Ganadero
88d08ee1a5384a7fbe4bfddb8928ce82,d69a36460b0c4bee9cdc5fd2f58e6a0e,6,1,5,d69a36460b0c4bee9cdc5fd2f58e6a0e->88d08ee1a5384a7fbe4bfddb8928ce82,0.8333,mixto,Sistema Midas - Subsecretaría de Salud Pública,SGMAULE - Servicio de Salud Maule
38b3f29fe39b4e87b5f7982165de8cf1,5235b9f356954973a226cb6fc12c9d6e,6,2,4,5235b9f356954973a226cb6fc12c9d6e->38b3f29fe39b4e87b5f7982165de8cf1,0.6667,mixto,Portal Servel - Servicio Electoral,Sistema Alta Dirección Pública - Dirección Nacional del Servicio Civil
0de46482bc4d409c86f652534e4b47eb,e8dde9d26979498786c6ba5a82f70ad3,6,3,3,0de46482bc4d409c86f652534e4b47eb->e8dde9d26979498786c6ba5a82f70ad3,0.5,mixto,documentos - cyberdocs - Servicio Nacional del Patrimonio Cultural,"undefined - Sociedad Administradora de Fondos de Cesantía de Chile II S.A., AFC Chile"
2a4a00c47ac6468395984ee10ebc8dc3,495c261c0f484bd08e232f7358452c4d,6,6,0,2a4a00c47ac6468395984ee10ebc8dc3->495c261c0f484bd08e232f7358452c4d,1.0,consistente,Portal único de Trámites SERPAT - Servicio Nacional del Patrimonio Cultural,undefined - Comisión para el Mercado Financiero
123,841ec603883c444691473efa7a657b01,6,1,5,841ec603883c444691473efa7a657b01->123,0.8333,mixto,Registro Civil - SRCeI,Tramites SLEP Maule Costa - Dirección de Educación Pública
4a94478dd25f4430a0a023b87e11170d,7d0c4697a4f849e38021ccb192e0b4a7,6,1,5,7d0c4697a4f849e38021ccb192e0b4a7->4a94478dd25f4430a0a023b87e11170d,0.8333,mixto,Milicenciamedica.cl - Subsecretaría de Salud Pública,"Niños, Niñas y Adolescentes - Subsecretaría de Evaluación Social"
ae4caa1cb2154cac89440f3fe18251cb,d69a36460b0c4bee9cdc5fd2f58e6a0e,6,1,5,d69a36460b0c4bee9cdc5fd2f58e6a0e->ae4caa1cb2154cac89440f3fe18251cb,0.8333,mixto,Ingreso de causas y escritos - Corporación Administrativa del Poder Judicial,SGMAULE - Servicio de Salud Maule
5492b6e4db6948aca469c21d05b18721,e1669d0517f14a979d9a93159b4906b0,6,2,4,e1669d0517f14a979d9a93159b4906b0->5492b6e4db6948aca469c21d05b18721,0.6667,mixto,Ley del Lobby - Comisión para la Integridad PÚblica y Transparencia,Agenda Casino - Presidencia de la República
2ff516ac74a44ebfa3a522adbde28a0f,7249a9adb1c343aba8db068dbe0c3795,6,0,6,7249a9adb1c343aba8db068dbe0c3795->2ff516ac74a44ebfa3a522adbde28a0f,1.0,consistente,E-Sign ClaveÚnica - ESIGN S.A.,Simple Trámites - Subsecretaría de Evaluación Social
e8dde9d26979498786c6ba5a82f70ad3,fb74231009884254b2d13b0fd9056247,6,4,2,e8dde9d26979498786c6ba5a82f70ad3->fb74231009884254b2d13b0fd9056247,0.6667,mixto,"undefined - Sociedad Administradora de Fondos de Cesantía de Chile II S.A., AFC Chile",Carrera Docente CPEIP - Subsecretaría de Educación
9a76efc4c34e4bd7843206658dc45454,b34fe8a89b9a43189ec5be764c3b695c,6,5,1,9a76efc4c34e4bd7843206658dc45454->b34fe8a89b9a43189ec5be764c3b695c,0.8333,mixto,Portal Ciudadano ClaveÚnica - Secretaría de Gobierno Digital,Canales Digitales AFP UNO - AFP Uno
40fc9588a8e04b28852ec1163528bb8a,894c246eb00a482da371617f75149e30,6,6,0,40fc9588a8e04b28852ec1163528bb8a->894c246eb00a482da371617f75149e30,1.0,consistente,PAEx DGMN - Dirección General de Movilización Nacional,Contraloria General de la Republica - CONTRALORIA
67eb30db49f240b08ab2b3f422f92cdf,8af63e063a2a42098caed55eeb24acf0,6,4,2,67eb30db49f240b08ab2b3f422f92cdf->8af63e063a2a42098caed55eeb24acf0,0.6667,mixto,Portal MiDT - Dirección del Trabajo,Acceso Clave Unica UFRO - Universidad de La Frontera
c5b83bbfa22c4c31a5743485b4c6e524,c7d9f088b4be4e38924fcfa78a6b5496,6,5,1,c5b83bbfa22c4c31a5743485b4c6e524->c7d9f088b4be4e38924fcfa78a6b5496,0.8333,mixto,Bolsa Nacional de Empleo - Subsecretaría del Trabajo,Directores para Chile - Servicio Civil
c82f84bf3f2b451393445a0cb6883665,df28ab4cee16458d8bf66d7c75905dca,6,5,1,c82f84bf3f2b451393445a0cb6883665->df28ab4cee16458d8bf66d7c75905dca,0.8333,mixto,Ventanilla Única Social - Subsecretaría de Evaluación Social,Intranet Curarrehue - Municipalidad de Curarrehue
52449c34bb1e47fe81802bf322dae8ee,79bvfghg9a0a8tm25d16sddg7d61d4710,6,3,3,52449c34bb1e47fe81802bf322dae8ee->79bvfghg9a0a8tm25d16sddg7d61d4710,0.5,mixto,bcm2.sii.cl - Servicio de Impuestos Internos,Extranjeria - Secretaría de Gobierno Digital
ae5cbc3811f145059eb8c1eaa0209154,dd7629fec91f4599b3cf8c0dd0b984ac,6,6,0,ae5cbc3811f145059eb8c1eaa0209154->dd7629fec91f4599b3cf8c0dd0b984ac,1.0,consistente,Fonendo Mi ficha clínica - Servicio de Salud Libertador General Bernardo O'Higgins,Sucursal Virtual FONASA - Fondo Nacional de Salud
02f0f8beb94542deac503efd6a774262,dd7629fec91f4599b3cf8c0dd0b984ac,6,5,1,02f0f8beb94542deac503efd6a774262->dd7629fec91f4599b3cf8c0dd0b984ac,0.8333,mixto,SSMSO - Servicio de Salud Sur Oriente,Sucursal Virtual FONASA - Fondo Nacional de Salud
6a91c10b9e8341afbd387fb72bab3cf7,7249a9adb1c343aba8db068dbe0c3795,6,5,1,6a91c10b9e8341afbd387fb72bab3cf7->7249a9adb1c343aba8db068dbe0c3795,0.8333,mixto,Comisión de Medicina Preventiva e Invalidez - Subsecretaría de Salud Pública,Simple Trámites - Subsecretaría de Evaluación Social
b1b009877e0c4e0790fd92559d853d69,dc821110e3f34bf3984d61955ced2e69,6,4,2,b1b009877e0c4e0790fd92559d853d69->dc821110e3f34bf3984d61955ced2e69,0.6667,mixto,Mi Súper - Superintendencia de Salud,Licencia de Conducir Digital - Subsecretaría de Transportes
67339e06f4b44f78994ff4785178807a,f9894051ee6e40ad91d0cd53b2a8efc0,6,6,0,67339e06f4b44f78994ff4785178807a->f9894051ee6e40ad91d0cd53b2a8efc0,1.0,consistente,Mercado+Público - Dirección de Compras y Contratación Pública,I. Municipalidad de Santiago - Municipalidad de Santiago
7f2c2c35a2de4624ad938147f73f271a,91f3f86897ff4ae39e50cbd7035fa8af,6,1,5,91f3f86897ff4ae39e50cbd7035fa8af->7f2c2c35a2de4624ad938147f73f271a,0.8333,mixto,Registro Nacional de Mascotas y Animales de Compañía - Subsecretaría de Desarrollo Regional y Administrativo,APIs Receta Electrónica - Subsecretaría de Salud Pública
91f3f86897ff4ae39e50cbd7035fa8af,fb944d98fea445bda57de000993d3e25,6,2,4,fb944d98fea445bda57de000993d3e25->91f3f86897ff4ae39e50cbd7035fa8af,0.6667,mixto,APIs Receta Electrónica - Subsecretaría de Salud Pública,Accede a tu Portal Paciente - Servicio de Salud Maule
ad571b40258e4862b37b31fbbe2d8ab5,dd7629fec91f4599b3cf8c0dd0b984ac,6,2,4,dd7629fec91f4599b3cf8c0dd0b984ac->ad571b40258e4862b37b31fbbe2d8ab5,0.6667,mixto,HOSPITAL DE IQUIQUE - Servicio de Salud Tarapacá,Sucursal Virtual FONASA - Fondo Nacional de Salud
399e7fc266894562850261cfbc06b992,d74a389b77734996ba37fa61a0d08341,6,1,5,d74a389b77734996ba37fa61a0d08341->399e7fc266894562850261cfbc06b992,0.8333,mixto,Denuncia en Linea - Ministerio Público,DECLARACION JURADA - Servicio Agrícola y Ganadero
2a4a00c47ac6468395984ee10ebc8dc3,c82f84bf3f2b451393445a0cb6883665,6,2,4,c82f84bf3f2b451393445a0cb6883665->2a4a00c47ac6468395984ee10ebc8dc3,0.6667,mixto,Portal único de Trámites SERPAT - Servicio Nacional del Patrimonio Cultural,Ventanilla Única Social - Subsecretaría de Evaluación Social
ae4caa1cb2154cac89440f3fe18251cb,d254feea701346a399887b9fe59ac61a,6,3,3,ae4caa1cb2154cac89440f3fe18251cb->d254feea701346a399887b9fe59ac61a,0.5,mixto,Ingreso de causas y escritos - Corporación Administrativa del Poder Judicial,Plataforma de Telemedicina - Subsecretaría de Redes Asistenciales
6a322ad743e3464bae56d2d9b180078a,7249a9adb1c343aba8db068dbe0c3795,6,0,6,7249a9adb1c343aba8db068dbe0c3795->6a322ad743e3464bae56d2d9b180078a,1.0,consistente,6a322ad743e3464bae56d2d9b180078a,Simple Trámites - Subsecretaría de Evaluación Social
0335e32e61b248ae8ab98cb955f915dd,495c261c0f484bd08e232f7358452c4d,6,3,3,0335e32e61b248ae8ab98cb955f915dd->495c261c0f484bd08e232f7358452c4d,0.5,mixto,Sistema de ambiente de Clientes - Central de Abastecimiento del Sistema Nacional de Servicios de Salud,undefined - Comisión para el Mercado Financiero
463f33b89c2c4f13aa89f8f5d5096d6a,6d52b87b5a964c61ad7e28afd9499f18,6,5,1,463f33b89c2c4f13aa89f8f5d5096d6a->6d52b87b5a964c61ad7e28afd9499f18,0.8333,mixto,Extranet IMVallenar - Municipalidad de Vallenar,Mis Trámites CGR - Contraloría General de la República
387ff07354a74657a44369e05d83234a,b4206ac5e3224dfd900588a8f7caf95e,6,0,6,b4206ac5e3224dfd900588a8f7caf95e->387ff07354a74657a44369e05d83234a,1.0,consistente,Nuevo Sitio Web FONASA - Fondo Nacional de Salud,FONASA - Portal Beneficiario - Fondo Nacional de Salud
15a67718e1784a67bc978ca0dc6bc2df,ffaec74bfd414f8394bab077a989e27f,6,3,3,15a67718e1784a67bc978ca0dc6bc2df->ffaec74bfd414f8394bab077a989e27f,0.5,mixto,Portal de Exámenes - Servicio de Salud Ñuble,miChileAtiende - Instituto de Previsión Social
79bvfghg9a0a8tm25d16sddg7d61d4710,f883bd6d70b043a09837e8b888fe3f65,6,3,3,79bvfghg9a0a8tm25d16sddg7d61d4710->f883bd6d70b043a09837e8b888fe3f65,0.5,mixto,Extranjeria - Secretaría de Gobierno Digital,undefined - Subsecretaría de Economía y Empresas de Menor Tamaño
1ad6835586034de0b29f4a402b182c6c,4830b97416a14d1485ccb85c9f9baa4e,6,0,6,4830b97416a14d1485ccb85c9f9baa4e->1ad6835586034de0b29f4a402b182c6c,1.0,consistente,Comisaría Virtual 2 - Carabineros de Chile,Trámites SP - Superintendencia de Penssiones
08165f6182bc4dfc9dc1d7774508bbc6,38b3f29fe39b4e87b5f7982165de8cf1,6,3,3,08165f6182bc4dfc9dc1d7774508bbc6->38b3f29fe39b4e87b5f7982165de8cf1,0.5,mixto,e-certchile - E-Cert Chile,Portal Servel - Servicio Electoral
abf4698b03984acfb21f239abb1a3907,ae54454684154c25bd33c6e04609652b,6,6,0,abf4698b03984acfb21f239abb1a3907->ae54454684154c25bd33c6e04609652b,1.0,consistente,Tramites SLEPAS - Servicio Local de Educación Pública de Andalién Sur,Sistema de Apelación Contra de Isapres - Subsecretaría de Salud Pública
d0b1e3a4c2434e65be47566dcc3e2ee0,dc821110e3f34bf3984d61955ced2e69,6,5,1,d0b1e3a4c2434e65be47566dcc3e2ee0->dc821110e3f34bf3984d61955ced2e69,0.8333,mixto,Municipalidad de Los Angeles - Ilustre Municipalidad de Los Angeles,Licencia de Conducir Digital - Subsecretaría de Transportes
3af2d18b09e6443fa289e956fc10669f,86144f0d3b814c1d8c013f7aade6c55d,6,2,4,86144f0d3b814c1d8c013f7aade6c55d->3af2d18b09e6443fa289e956fc10669f,0.6667,mixto,Red Movilidad - Subsecretaría de Transportes,Sernac - Portal del consumidor - Servicio Nacional del Consumidor
91f3f86897ff4ae39e50cbd7035fa8af,fdd7e5cf453e42d7b8cb2334d3a7bff9,6,4,2,91f3f86897ff4ae39e50cbd7035fa8af->fdd7e5cf453e42d7b8cb2334d3a7bff9,0.6667,mixto,APIs Receta Electrónica - Subsecretaría de Salud Pública,Telesalud - Subsecretaría de Redes Asistenciales
08165f6182bc4dfc9dc1d7774508bbc6,6e12533e73a048efa8bcc0a30f2b7684,6,3,3,08165f6182bc4dfc9dc1d7774508bbc6->6e12533e73a048efa8bcc0a30f2b7684,0.5,mixto,e-certchile - E-Cert Chile,Dirección General de Movilización Nacional - Dirección General de Movilización Nacional
67339e06f4b44f78994ff4785178807a,ae5b803c779a4b38b70f9e4b6d33dc26,6,4,2,67339e06f4b44f78994ff4785178807a->ae5b803c779a4b38b70f9e4b6d33dc26,0.6667,mixto,Mercado+Público - Dirección de Compras y Contratación Pública,Sistema DocWeb - Subsecretaría de Justicia
0f33ab6447034fe49d1629353a119e47,ef1dd1f1a5b94d0eacb669f7b3ec2911,6,3,3,0f33ab6447034fe49d1629353a119e47->ef1dd1f1a5b94d0eacb669f7b3ec2911,0.5,mixto,Superintendencia en Línea - Mi Portal - Superintendencia de Seguridad Social,Mi Crédito CAE - Comisión Administradora del Sistema de Créditos para Estudios Superiores
3d639e0a581e4afbbc3976eed669f5c6,ee00832abfba40b38335ce48a12981b5,6,4,2,3d639e0a581e4afbbc3976eed669f5c6->ee00832abfba40b38335ce48a12981b5,0.6667,mixto,Mi Portal de Emprendimiento - Subsecretaría de Evaluación Social,Autenticacion Nube  Privada - Servicio de Impuestos Internos
239b1152a21a4cebb35b2a9dc02b10a9,ae4caa1cb2154cac89440f3fe18251cb,6,3,3,239b1152a21a4cebb35b2a9dc02b10a9->ae4caa1cb2154cac89440f3fe18251cb,0.5,mixto,Agencia de Calidad de la Educación - MINISTERIO DE EDUCACION,Ingreso de causas y escritos - Corporación Administrativa del Poder Judicial
7d0c4697a4f849e38021ccb192e0b4a7,b972e814004e4624a566f308901cca7c,6,4,2,7d0c4697a4f849e38021ccb192e0b4a7->b972e814004e4624a566f308901cca7c,0.6667,mixto,"Niños, Niñas y Adolescentes - Subsecretaría de Evaluación Social",DocDigital Versión 3 - Subsecretaría General de la Presidencia de la República
4a94478dd25f4430a0a023b87e11170d,645a4f092abd49f0820b8a5507e3dea0,6,6,0,4a94478dd25f4430a0a023b87e11170d->645a4f092abd49f0820b8a5507e3dea0,1.0,consistente,Milicenciamedica.cl - Subsecretaría de Salud Pública,Sistema Servicios en línea - Caja de Previsión de la Defensa Nacional
3346db58cd2d474fbcf63e827462b85d,c52ceac3693c4644bb20f07dd8aa7103,6,5,1,3346db58cd2d474fbcf63e827462b85d->c52ceac3693c4644bb20f07dd8aa7103,0.8333,mixto,Single Sign-On - Subsecretaría de Evaluación Social,Firma Electronica - Secretaría de Gobierno Digital
6a91c10b9e8341afbd387fb72bab3cf7,94d27864f86d422faa68efccb908cc34,6,1,5,94d27864f86d422faa68efccb908cc34->6a91c10b9e8341afbd387fb72bab3cf7,0.8333,mixto,Comisión de Medicina Preventiva e Invalidez - Subsecretaría de Salud Pública,94d27864f86d422faa68efccb908cc34
2549b51828ce40af920a932dd2102217,59dd121f53ac44ddb03bf52488eec671,6,0,6,59dd121f53ac44ddb03bf52488eec671->2549b51828ce40af920a932dd2102217,1.0,consistente,undefined - Servicio de Impuestos Internos,.SCSE. - Subsecretaría de Hacienda
3346db58cd2d474fbcf63e827462b85d,fb944d98fea445bda57de000993d3e25,6,4,2,3346db58cd2d474fbcf63e827462b85d->fb944d98fea445bda57de000993d3e25,0.6667,mixto,Single Sign-On - Subsecretaría de Evaluación Social,Accede a tu Portal Paciente - Servicio de Salud Maule
01b56ab5b9be43e19fa06300994787ec,ef1dd1f1a5b94d0eacb669f7b3ec2911,6,5,1,01b56ab5b9be43e19fa06300994787ec->ef1dd1f1a5b94d0eacb669f7b3ec2911,0.8333,mixto,Bitácora Web - Ministerio Público,Mi Crédito CAE - Comisión Administradora del Sistema de Créditos para Estudios Superiores
e8dde9d26979498786c6ba5a82f70ad3,ee1016d1de3347b79368186e86dfc2c2,6,1,5,ee1016d1de3347b79368186e86dfc2c2->e8dde9d26979498786c6ba5a82f70ad3,0.8333,mixto,"undefined - Sociedad Administradora de Fondos de Cesantía de Chile II S.A., AFC Chile",DOM Digital - municipalidad de puerto montt
95b7bf6083634811b6ec1552e2ed5fad,fdd7e5cf453e42d7b8cb2334d3a7bff9,6,0,6,fdd7e5cf453e42d7b8cb2334d3a7bff9->95b7bf6083634811b6ec1552e2ed5fad,1.0,consistente,Gestión Telesalud - Subsecretaría de Redes Asistenciales,Telesalud - Subsecretaría de Redes Asistenciales
209ce526160947f0b398566cd4cbfd0d,a3d2f5bccc104cf6bdd3817c86236b0e,6,0,6,a3d2f5bccc104cf6bdd3817c86236b0e->209ce526160947f0b398566cd4cbfd0d,1.0,consistente,Portal de Aplicaciones Sence - Servicio Nacional de Capacitacion y Empleo,Sistema Ambiente Proveedores - Central de Abastecimiento del Sistema Nacional de Servicios de Salud
dd02dca897074e77972f506652629762,e8dde9d26979498786c6ba5a82f70ad3,6,1,5,e8dde9d26979498786c6ba5a82f70ad3->dd02dca897074e77972f506652629762,0.8333,mixto,Resultados Subsidio Eléctrico - Subsecretaría de Energía,"undefined - Sociedad Administradora de Fondos de Cesantía de Chile II S.A., AFC Chile"
dd7629fec91f4599b3cf8c0dd0b984ac,fb74231009884254b2d13b0fd9056247,6,4,2,dd7629fec91f4599b3cf8c0dd0b984ac->fb74231009884254b2d13b0fd9056247,0.6667,mixto,Sucursal Virtual FONASA - Fondo Nacional de Salud,Carrera Docente CPEIP - Subsecretaría de Educación
3d6941a46f8b4441973872f1f209bdec,d602a0071f3f4db8b37a87cffd89bf23,6,2,4,d602a0071f3f4db8b37a87cffd89bf23->3d6941a46f8b4441973872f1f209bdec,0.6667,mixto,Devolución de Pagos en excesos - Fondo Nacional de Salud,PJUD - PODER JUDICIAL
239b1152a21a4cebb35b2a9dc02b10a9,80d8324451a74ae887a93c2bee8b5d3d,6,3,3,239b1152a21a4cebb35b2a9dc02b10a9->80d8324451a74ae887a93c2bee8b5d3d,0.5,mixto,Agencia de Calidad de la Educación - MINISTERIO DE EDUCACION,TRAYECTORIAS EDUCATIVAS (SPTE) - Subsecretaría de Educación
08165f6182bc4dfc9dc1d7774508bbc6,3346db58cd2d474fbcf63e827462b85d,6,0,6,3346db58cd2d474fbcf63e827462b85d->08165f6182bc4dfc9dc1d7774508bbc6,1.0,consistente,e-certchile - E-Cert Chile,Single Sign-On - Subsecretaría de Evaluación Social
9ae54d261e454c93ae1c2cdec0fd03e6,ef1dd1f1a5b94d0eacb669f7b3ec2911,6,3,3,9ae54d261e454c93ae1c2cdec0fd03e6->ef1dd1f1a5b94d0eacb669f7b3ec2911,0.5,mixto,Login certificado afiliacion - Fondo Nacional de Salud,Mi Crédito CAE - Comisión Administradora del Sistema de Créditos para Estudios Superiores
123,edd67e7adef0443982c72ffc4d55ca4a,6,3,3,123->edd67e7adef0443982c72ffc4d55ca4a,0.5,mixto,Registro Civil - SRCeI,Portal de Beneficios - Gendarmería de Chile
0b145fb41bc84dc58a5beb5b4ef11b17,9a76efc4c34e4bd7843206658dc45454,6,4,2,0b145fb41bc84dc58a5beb5b4ef11b17->9a76efc4c34e4bd7843206658dc45454,0.6667,mixto,Servicios en linea - Caja de Previsión de la Defensa Nacional,Portal Ciudadano ClaveÚnica - Secretaría de Gobierno Digital
64b50202d6b74bfcb78c7342823e0f4f,9a76efc4c34e4bd7843206658dc45454,6,5,1,64b50202d6b74bfcb78c7342823e0f4f->9a76efc4c34e4bd7843206658dc45454,0.8333,mixto,Cesantía - Comisión Administradora de Sistema de Créditos para Estudios Superiores,Portal Ciudadano ClaveÚnica - Secretaría de Gobierno Digital
